Timestamp,province,dayrate
4/6/2015 23:28:48,Gauteng,190
4/6/2015 23:28:53,Western Cape,27
4/6/2015 23:28:58,Gauteng,110
4/6/2015 23:29:00,KwaZulu-Natal,120
4/6/2015 23:29:00,Gauteng,150
4/6/2015 23:29:01,Western Cape,120
4/6/2015 23:29:19,Gauteng,130
4/6/2015 23:29:31,Western Cape,200
4/6/2015 23:29:40,Gauteng,120
4/6/2015 23:29:51,Western Cape,200
4/6/2015 23:30:04,Gauteng,1500
4/6/2015 23:30:14,Western Cape,150
4/6/2015 23:30:15,Western Cape,150
4/6/2015 23:30:22,Gauteng,95
4/6/2015 23:30:24,Eastern Cape,145
4/6/2015 23:30:26,Gauteng,185
4/6/2015 23:30:28,Western Cape,150
4/6/2015 23:30:30,Gauteng,83
4/6/2015 23:30:36,Gauteng,140
4/6/2015 23:30:51,Gauteng,27
4/6/2015 23:30:52,Gauteng,250
4/6/2015 23:31:10,Western Cape,150
4/6/2015 23:31:27,Western Cape,140
4/6/2015 23:31:33,North West,200
4/6/2015 23:31:37,KwaZulu-Natal,140
4/6/2015 23:31:42,Free State,57
4/6/2015 23:31:43,Gauteng,150
4/6/2015 23:31:46,Western Cape,238
4/6/2015 23:32:00,Gauteng,170
4/6/2015 23:32:18,Gauteng,272
4/6/2015 23:32:36,Gauteng,200
4/6/2015 23:32:42,Western Cape,150
4/6/2015 23:33:16,Western Cape,160
4/6/2015 23:33:29,Gauteng,240
4/6/2015 23:33:32,Gauteng,200
4/6/2015 23:33:34,Western Cape,150
4/6/2015 23:33:37,North West,180
4/6/2015 23:33:57,Gauteng,200
4/6/2015 23:34:27,Western Cape,200
4/6/2015 23:34:30,Gauteng,2400
4/6/2015 23:34:41,Gauteng,1
4/6/2015 23:34:49,KwaZulu-Natal,200
4/6/2015 23:35:08,Gauteng,160
4/6/2015 23:35:13,Western Cape,120
4/6/2015 23:35:21,Western Cape,200
4/6/2015 23:35:26,Western Cape,150
4/6/2015 23:35:27,Western Cape,250
4/6/2015 23:35:34,Northern Cape,0
4/6/2015 23:35:36,Western Cape,200
4/6/2015 23:35:51,Eastern Cape,130
4/6/2015 23:36:24,KwaZulu-Natal,57
4/6/2015 23:36:38,Western Cape,185
4/6/2015 23:36:48,Gauteng,140
4/6/2015 23:36:52,Gauteng,150
4/6/2015 23:36:54,Gauteng,250
4/6/2015 23:36:56,Mpumalanga,137
4/6/2015 23:36:57,Western Cape,250
4/6/2015 23:37:03,Western Cape,250
4/6/2015 23:37:17,Western Cape,180
4/6/2015 23:37:18,Gauteng,120
4/6/2015 23:37:21,Western Cape,180
4/6/2015 23:37:27,Gauteng,120
4/6/2015 23:37:32,Western Cape,200
4/6/2015 23:37:37,Western Cape,200
4/6/2015 23:37:50,Free State,150
4/6/2015 23:38:14,KwaZulu-Natal,120
4/6/2015 23:38:15,Western Cape,100
4/6/2015 23:38:17,Western Cape,200
4/6/2015 23:38:24,Western Cape,180
4/6/2015 23:38:31,Western Cape,200
4/6/2015 23:38:40,Eastern Cape,60
4/6/2015 23:38:46,Western Cape,170
4/6/2015 23:39:01,KwaZulu-Natal,140
4/6/2015 23:39:01,Western Cape,150
4/6/2015 23:39:13,Western Cape,160
4/6/2015 23:39:48,Western Cape,300
4/6/2015 23:39:49,KwaZulu-Natal,200
4/6/2015 23:40:01,Western Cape,200
4/6/2015 23:40:28,Gauteng,150
4/6/2015 23:40:30,Western Cape,200
4/6/2015 23:40:33,North West,150
4/6/2015 23:40:37,Western Cape,160
4/6/2015 23:40:37,Gauteng,140
4/6/2015 23:40:47,Western Cape,180
4/6/2015 23:41:11,Gauteng,100
4/6/2015 23:41:12,Gauteng,150
4/6/2015 23:41:33,Free State,150
4/6/2015 23:41:35,Gauteng,180
4/6/2015 23:41:39,Gauteng,-1
4/6/2015 23:41:50,Western Cape,250
4/6/2015 23:41:53,Gauteng,190
4/6/2015 23:42:36,Western Cape,200
4/6/2015 23:43:09,Western Cape,200
4/6/2015 23:43:09,Gauteng,175
4/6/2015 23:43:10,Western Cape,200
4/6/2015 23:43:14,Gauteng,150
4/6/2015 23:43:34,Western Cape,200
4/6/2015 23:43:44,KwaZulu-Natal,250
4/6/2015 23:43:47,Western Cape,180
4/6/2015 23:43:53,Gauteng,125
4/6/2015 23:43:54,Gauteng,100
4/6/2015 23:44:05,Gauteng,180
4/6/2015 23:44:07,Western Cape,180
4/6/2015 23:44:21,Gauteng,2500
4/6/2015 23:44:25,Gauteng,100
4/6/2015 23:44:59,KwaZulu-Natal,5000
4/6/2015 23:45:01,North West,5
4/6/2015 23:45:31,Free State,130
4/6/2015 23:45:57,Gauteng,150
4/6/2015 23:46:17,Western Cape,150
4/6/2015 23:46:50,Eastern Cape,120
4/6/2015 23:46:52,Gauteng,150
4/6/2015 23:47:13,Free State,150
4/6/2015 23:47:45,Gauteng,200
4/6/2015 23:47:51,Gauteng,200
4/6/2015 23:48:35,Gauteng,150
4/6/2015 23:48:58,Western Cape,200
4/6/2015 23:48:59,North West,100
4/6/2015 23:49:02,Gauteng,191
4/6/2015 23:49:06,Western Cape,150
4/6/2015 23:49:05,Gauteng,150
4/6/2015 23:49:16,Gauteng,125
4/6/2015 23:49:55,Eastern Cape,90
4/6/2015 23:50:01,Free State,70
4/6/2015 23:50:15,KwaZulu-Natal,140
4/6/2015 23:50:56,Western Cape,230
4/6/2015 23:51:00,Limpopo,10
4/6/2015 23:51:08,Western Cape,150
4/6/2015 23:51:24,KwaZulu-Natal,100
4/6/2015 23:51:32,Western Cape,100
4/6/2015 23:51:38,Western Cape,127
4/6/2015 23:51:44,Gauteng,30
4/6/2015 23:51:52,Gauteng,200
4/6/2015 23:52:30,Western Cape,220
4/6/2015 23:52:35,Limpopo,2300
4/6/2015 23:52:44,Limpopo,121
4/6/2015 23:52:45,Gauteng,110
4/6/2015 23:52:49,Gauteng,75
4/6/2015 23:53:16,Gauteng,3500
4/6/2015 23:53:36,Gauteng,100
4/6/2015 23:53:45,KwaZulu-Natal,80
4/6/2015 23:54:06,North West,100
4/6/2015 23:54:14,Gauteng,150
4/6/2015 23:54:23,Western Cape,150
4/6/2015 23:54:33,Gauteng,2000
4/6/2015 23:54:33,Gauteng,150
4/6/2015 23:54:47,Gauteng,150
4/6/2015 23:54:56,Gauteng,180
4/6/2015 23:55:06,Western Cape,200
4/6/2015 23:55:06,Western Cape,200
4/6/2015 23:55:08,Western Cape,200
4/6/2015 23:55:21,Gauteng,220
4/6/2015 23:55:33,Gauteng,188
4/6/2015 23:56:58,Eastern Cape,110
4/6/2015 23:57:17,Gauteng,130
4/6/2015 23:57:59,KwaZulu-Natal,180
4/6/2015 23:58:04,Gauteng,200
4/6/2015 23:58:38,Western Cape,250
4/6/2015 23:58:44,Western Cape,275
4/6/2015 23:58:52,Gauteng,240
4/6/2015 23:58:54,Gauteng,150
4/6/2015 23:58:55,Mpumalanga,80
4/6/2015 23:58:55,KwaZulu-Natal,95
4/6/2015 23:58:59,North West,100
4/6/2015 23:59:13,Gauteng,250
4/6/2015 23:59:28,Western Cape,220
4/6/2015 23:59:49,North West,8
4/6/2015 23:59:52,North West,8
4/7/2015 0:00:21,Western Cape,180
4/7/2015 0:00:46,Gauteng,150
4/7/2015 0:01:01,Gauteng,150
4/7/2015 0:00:33,Western Cape,180
4/7/2015 0:01:14,Western Cape,250
4/7/2015 0:01:16,Western Cape,200
4/7/2015 0:01:27,Gauteng,2500
4/7/2015 0:01:41,Western Cape,250
4/7/2015 0:01:47,Limpopo,200
4/7/2015 0:01:49,Free State,100
4/7/2015 0:01:52,Gauteng,125
4/7/2015 0:02:00,Gauteng,250
4/7/2015 0:02:04,Western Cape,200
4/7/2015 0:02:12,KwaZulu-Natal,73.34
4/7/2015 0:02:14,Gauteng,150
4/7/2015 0:02:15,KwaZulu-Natal,156
4/7/2015 0:02:21,Gauteng,25
4/7/2015 0:02:22,Mpumalanga,80
4/7/2015 0:02:23,Gauteng,200
4/7/2015 0:02:35,Free State,150
4/7/2015 0:03:03,Limpopo,150
4/7/2015 0:03:08,Western Cape,240
4/7/2015 0:04:16,Gauteng,270
4/7/2015 0:04:25,Eastern Cape,80
4/7/2015 0:04:36,Western Cape,3400
4/7/2015 0:04:39,Gauteng,170
4/7/2015 0:04:40,Western Cape,100
4/7/2015 0:04:41,Gauteng,150
4/7/2015 0:05:25,Western Cape,200
4/7/2015 0:05:29,Gauteng,1200
4/7/2015 0:05:29,Gauteng,140
4/7/2015 0:06:03,Western Cape,200
4/7/2015 0:06:05,Western Cape,210
4/7/2015 0:06:15,Western Cape,228
4/7/2015 0:06:39,Western Cape,100
4/7/2015 0:07:00,Gauteng,160
4/7/2015 0:07:10,Limpopo,58
4/7/2015 0:07:10,Western Cape,170
4/7/2015 0:07:23,KwaZulu-Natal,100
4/7/2015 0:07:48,Western Cape,150
4/7/2015 0:08:12,Gauteng,150
4/7/2015 0:08:38,Gauteng,200
4/7/2015 0:09:08,Gauteng,4500
4/7/2015 0:09:20,Northern Cape,100
4/7/2015 0:09:27,Eastern Cape,135
4/7/2015 0:10:10,Limpopo,1200
4/7/2015 0:10:13,Gauteng,5900
4/7/2015 0:10:18,Free State,120
4/7/2015 0:10:31,Western Cape,120
4/7/2015 0:10:33,Western Cape,120
4/7/2015 0:11:31,North West,30
4/7/2015 0:11:39,Western Cape,250
4/7/2015 0:11:50,Gauteng,1000
4/7/2015 0:12:05,Gauteng,170
4/7/2015 0:12:23,Gauteng,125
4/7/2015 0:12:29,Western Cape,150
4/7/2015 0:12:39,Free State,150
4/7/2015 0:12:53,KwaZulu-Natal,3000
4/7/2015 0:12:55,Gauteng,200
4/7/2015 0:13:21,Western Cape,82
4/7/2015 0:13:47,Mpumalanga,100
4/7/2015 0:14:03,Western Cape,175
4/7/2015 0:14:15,Gauteng,300
4/7/2015 0:14:27,Western Cape,200
4/7/2015 0:15:05,Gauteng,100
4/7/2015 0:15:18,Western Cape,140
4/7/2015 0:15:20,Gauteng,230
4/7/2015 0:17:08,Free State,150
4/7/2015 0:17:55,Northern Cape,85
4/7/2015 0:18:26,Limpopo,111
4/7/2015 0:19:22,Gauteng,180
4/7/2015 0:19:34,Gauteng,0
4/7/2015 0:20:25,Gauteng,90
4/7/2015 0:20:35,Western Cape,170
4/7/2015 0:20:42,Mpumalanga,142
4/7/2015 0:21:07,KwaZulu-Natal,159
4/7/2015 0:21:25,Gauteng,189
4/7/2015 0:21:35,Western Cape,170
4/7/2015 0:21:51,Gauteng,160
4/7/2015 0:22:06,Western Cape,150
4/7/2015 0:23:23,Gauteng,200
4/7/2015 0:23:30,Gauteng,250
4/7/2015 0:23:45,Gauteng,170
4/7/2015 0:24:20,Gauteng,150
4/7/2015 0:24:50,Gauteng,150
4/7/2015 0:25:06,Gauteng,220
4/7/2015 0:25:38,Gauteng,2000
4/7/2015 0:25:44,Gauteng,200
4/7/2015 0:25:49,Gauteng,105
4/7/2015 0:25:52,Gauteng,200
4/7/2015 0:25:59,Gauteng,100
4/7/2015 0:26:22,Gauteng,250
4/7/2015 0:27:34,Eastern Cape,100
4/7/2015 0:27:35,KwaZulu-Natal,120
4/7/2015 0:27:42,KwaZulu-Natal,130
4/7/2015 0:28:10,Eastern Cape,200
4/7/2015 0:28:17,Gauteng,250
4/7/2015 0:28:38,Gauteng,170
4/7/2015 0:28:45,Western Cape,140
4/7/2015 0:29:42,Gauteng,150
4/7/2015 0:30:26,Western Cape,180
4/7/2015 0:30:38,Eastern Cape,100
4/7/2015 0:31:25,Western Cape,180
4/7/2015 0:32:25,Gauteng,170
4/7/2015 0:32:48,Gauteng,140
4/7/2015 0:33:03,KwaZulu-Natal,1200
4/7/2015 0:33:06,Gauteng,180
4/7/2015 0:33:13,KwaZulu-Natal,150
4/7/2015 0:34:33,Western Cape,1600
4/7/2015 0:35:49,Western Cape,200
4/7/2015 0:36:16,Western Cape,130
4/7/2015 0:36:33,Free State,55
4/7/2015 0:36:52,Western Cape,150
4/7/2015 0:37:57,KwaZulu-Natal,120
4/7/2015 0:39:13,Free State,250
4/7/2015 0:39:28,Gauteng,60
4/7/2015 0:39:50,Western Cape,180
4/7/2015 0:39:54,Western Cape,200
4/7/2015 0:40:31,Western Cape,250
4/7/2015 0:40:38,Gauteng,160
4/7/2015 0:40:56,Mpumalanga,100
4/7/2015 0:41:40,KwaZulu-Natal,230
4/7/2015 0:41:43,Gauteng,120
4/7/2015 0:41:46,Western Cape,160
4/7/2015 0:41:51,Gauteng,200
4/7/2015 0:41:57,Gauteng,300
4/7/2015 0:42:30,Free State,250
4/7/2015 0:42:31,Gauteng,70
4/7/2015 0:42:31,Northern Cape,112
4/7/2015 0:42:31,Western Cape,170
4/7/2015 0:42:41,Gauteng,160
4/7/2015 0:44:05,KwaZulu-Natal,80
4/7/2015 0:45:47,Western Cape,160
4/7/2015 0:46:12,Gauteng,200
4/7/2015 0:46:49,Gauteng,500
4/7/2015 0:47:36,Western Cape,164
4/7/2015 0:48:53,Gauteng,160
4/7/2015 0:49:26,Western Cape,150
4/7/2015 0:49:27,Gauteng,160
4/7/2015 0:49:50,Gauteng,160
4/7/2015 0:50:19,Western Cape,150
4/7/2015 0:50:33,Western Cape,150
4/7/2015 0:52:05,KwaZulu-Natal,100
4/7/2015 0:52:09,Mpumalanga,150
4/7/2015 0:52:17,KwaZulu-Natal,120
4/7/2015 0:52:54,Western Cape,180
4/7/2015 0:52:58,Western Cape,200
4/7/2015 0:53:20,Western Cape,1000
4/7/2015 0:53:22,Western Cape,275
4/7/2015 0:53:46,Western Cape,170
4/7/2015 0:54:37,Western Cape,15
4/7/2015 0:56:47,Western Cape,150
4/7/2015 0:57:01,Gauteng,300
4/7/2015 0:57:29,Gauteng,200
4/7/2015 0:57:46,Eastern Cape,120
4/7/2015 0:58:36,North West,150
4/7/2015 0:58:41,KwaZulu-Natal,120
4/7/2015 0:59:50,Northern Cape,58
4/7/2015 0:59:50,Gauteng,180
4/7/2015 1:00:55,KwaZulu-Natal,1500
4/7/2015 1:02:09,Gauteng,200
4/7/2015 1:02:22,KwaZulu-Natal,100
4/7/2015 1:02:26,Gauteng,160
4/7/2015 1:02:36,KwaZulu-Natal,140
4/7/2015 1:02:45,Gauteng,2300
4/7/2015 1:02:48,Western Cape,150
4/7/2015 1:05:21,Gauteng,160
4/7/2015 1:05:23,Western Cape,80
4/7/2015 1:06:07,Gauteng,190
4/7/2015 1:07:08,Gauteng,175
4/7/2015 1:07:11,KwaZulu-Natal,180
4/7/2015 1:08:28,Free State,157
4/7/2015 1:08:55,Gauteng,56
4/7/2015 1:09:14,Western Cape,130
4/7/2015 1:10:41,Western Cape,220
4/7/2015 1:10:50,Eastern Cape,99
4/7/2015 1:10:58,Gauteng,80
4/7/2015 1:11:51,Gauteng,100
4/7/2015 1:14:05,Gauteng,230
4/7/2015 1:14:44,Western Cape,130
4/7/2015 1:14:50,Gauteng,150
4/7/2015 1:15:27,Gauteng,130
4/7/2015 1:15:30,Western Cape,220
4/7/2015 1:16:12,Limpopo,67
4/7/2015 1:16:47,Gauteng,30
4/7/2015 1:17:10,Gauteng,1885
4/7/2015 1:17:29,Western Cape,120
4/7/2015 1:18:18,Western Cape,65.9
4/7/2015 1:18:21,Gauteng,4000
4/7/2015 1:18:23,Western Cape,220
4/7/2015 1:18:30,Eastern Cape,144
4/7/2015 1:18:39,Free State,90
4/7/2015 1:20:22,Western Cape,3
4/7/2015 1:20:46,Western Cape,300
4/7/2015 1:21:22,Western Cape,-100
4/7/2015 1:21:38,Western Cape,200
4/7/2015 1:21:43,KwaZulu-Natal,1500
4/7/2015 1:22:04,Western Cape,180
4/7/2015 1:22:20,Western Cape,250
4/7/2015 1:22:24,Gauteng,450
4/7/2015 1:23:40,Gauteng,2300
4/7/2015 1:24:20,Gauteng,500
4/7/2015 1:24:39,Eastern Cape,40
4/7/2015 1:25:59,Gauteng,200
4/7/2015 1:26:46,Western Cape,187
4/7/2015 1:27:41,Eastern Cape,175
4/7/2015 1:30:10,Free State,75
4/7/2015 1:30:50,Gauteng,159
4/7/2015 1:31:07,Gauteng,204
4/7/2015 1:32:12,Free State,150
4/7/2015 1:33:55,Mpumalanga,130
4/7/2015 1:34:54,Northern Cape,120
4/7/2015 1:35:54,Gauteng,160
4/7/2015 1:35:59,Mpumalanga,2000
4/7/2015 1:36:09,KwaZulu-Natal,200
4/7/2015 1:36:26,Gauteng,135
4/7/2015 1:37:39,Free State,400
4/7/2015 1:38:06,Gauteng,200
4/7/2015 1:39:26,Gauteng,130
4/7/2015 1:39:36,KwaZulu-Natal,150
4/7/2015 1:39:45,Mpumalanga,140
4/7/2015 1:40:23,Mpumalanga,150
4/7/2015 1:42:02,Gauteng,150
4/7/2015 1:43:03,Gauteng,300
4/7/2015 1:43:39,Gauteng,175
4/7/2015 1:44:08,Gauteng,2500
4/7/2015 1:45:18,Eastern Cape,130
4/7/2015 1:46:17,Western Cape,183
4/7/2015 1:46:51,Gauteng,100
4/7/2015 1:47:01,Gauteng,300
4/7/2015 1:47:06,Gauteng,2500
4/7/2015 1:47:30,Gauteng,2500
4/7/2015 1:47:42,Free State,150
4/7/2015 1:47:46,Gauteng,600
4/7/2015 1:48:47,Gauteng,200
4/7/2015 1:49:17,North West,150
4/7/2015 1:49:28,Eastern Cape,100
4/7/2015 1:50:00,Western Cape,100
4/7/2015 1:51:53,Eastern Cape,150
4/7/2015 1:52:27,Gauteng,150
4/7/2015 1:53:13,Gauteng,200
4/7/2015 1:53:34,Gauteng,2000
4/7/2015 1:54:25,Gauteng,239
4/7/2015 1:54:27,Eastern Cape,60
4/7/2015 1:54:47,Gauteng,25
4/7/2015 1:56:21,Gauteng,10
4/7/2015 1:59:26,Western Cape,100
4/7/2015 1:59:29,Gauteng,270
4/7/2015 2:00:08,Gauteng,135
4/7/2015 2:00:27,KwaZulu-Natal,50
4/7/2015 2:01:02,Western Cape,200
4/7/2015 2:01:06,Western Cape,200
4/7/2015 2:01:20,Eastern Cape,140
4/7/2015 2:02:13,Western Cape,200
4/7/2015 2:02:40,Gauteng,250
4/7/2015 2:03:22,Western Cape,200
4/7/2015 2:04:07,Gauteng,220
4/7/2015 2:04:42,Gauteng,160
4/7/2015 2:05:36,Gauteng,2000
4/7/2015 2:07:44,KwaZulu-Natal,100
4/7/2015 2:07:59,North West,1500
4/7/2015 2:08:07,Gauteng,50
4/7/2015 2:09:12,Western Cape,150
4/7/2015 2:09:28,Gauteng,50
4/7/2015 2:10:04,Western Cape,170
4/7/2015 2:10:15,Western Cape,165
4/7/2015 2:13:04,Gauteng,57
4/7/2015 2:13:05,Western Cape,150
4/7/2015 2:13:34,Gauteng,150
4/7/2015 2:13:39,KwaZulu-Natal,175
4/7/2015 2:14:05,Western Cape,150
4/7/2015 2:14:07,Western Cape,1
4/7/2015 2:14:16,Gauteng,150
4/7/2015 2:14:22,Gauteng,170
4/7/2015 2:15:02,KwaZulu-Natal,120
4/7/2015 2:15:22,Gauteng,200
4/7/2015 2:16:49,Gauteng,200
4/7/2015 2:19:32,Gauteng,2800
4/7/2015 2:23:58,KwaZulu-Natal,100
4/7/2015 2:24:40,Eastern Cape,150
4/7/2015 2:25:14,Gauteng,500
4/7/2015 2:26:19,KwaZulu-Natal,200
4/7/2015 2:26:37,Gauteng,2100
4/7/2015 2:27:10,Gauteng,400
4/7/2015 2:29:06,Gauteng,162
4/7/2015 2:30:27,North West,200
4/7/2015 2:30:32,KwaZulu-Natal,110
4/7/2015 2:30:42,Mpumalanga,1300
4/7/2015 2:31:24,Gauteng,270
4/7/2015 2:31:36,Gauteng,220
4/7/2015 2:31:55,Northern Cape,175
4/7/2015 2:32:01,Gauteng,150
4/7/2015 2:32:17,KwaZulu-Natal,1000
4/7/2015 2:33:35,Gauteng,190
4/7/2015 2:34:03,Western Cape,210
4/7/2015 2:34:22,Western Cape,180
4/7/2015 2:34:25,Western Cape,210
4/7/2015 2:35:16,Eastern Cape,150
4/7/2015 2:37:09,Western Cape,150
4/7/2015 2:40:09,Gauteng,70
4/7/2015 2:41:31,Gauteng,180
4/7/2015 2:41:49,Gauteng,350
4/7/2015 2:42:13,Gauteng,75
4/7/2015 2:44:37,Western Cape,150
4/7/2015 2:47:52,Gauteng,200
4/7/2015 2:49:07,Western Cape,400
4/7/2015 2:49:18,Gauteng,183
4/7/2015 2:52:57,Gauteng,110
4/7/2015 2:53:21,Gauteng,100
4/7/2015 2:53:54,Gauteng,160
4/7/2015 2:55:26,KwaZulu-Natal,120
4/7/2015 2:55:27,Western Cape,300
4/7/2015 2:55:45,Free State,100
4/7/2015 2:59:07,North West,50
4/7/2015 3:00:12,Gauteng,190
4/7/2015 3:01:05,KwaZulu-Natal,250
4/7/2015 3:04:35,Eastern Cape,350
4/7/2015 3:04:41,Western Cape,200
4/7/2015 3:04:57,Free State,2000
4/7/2015 3:06:58,Gauteng,150
4/7/2015 3:07:12,Western Cape,175
4/7/2015 3:08:45,Western Cape,200
4/7/2015 3:12:43,Gauteng,210
4/7/2015 3:14:13,Eastern Cape,90
4/7/2015 3:14:44,Mpumalanga,100
4/7/2015 3:15:05,Gauteng,5000
4/7/2015 3:16:52,Western Cape,150
4/7/2015 3:17:48,Western Cape,185
4/7/2015 3:17:49,Gauteng,200
4/7/2015 3:19:44,Mpumalanga,70
4/7/2015 3:19:52,KwaZulu-Natal,100
4/7/2015 3:20:01,Western Cape,255
4/7/2015 3:20:14,Gauteng,130
4/7/2015 3:20:20,Western Cape,264
4/7/2015 3:20:54,Gauteng,160
4/7/2015 3:21:34,Western Cape,170
4/7/2015 3:24:15,Gauteng,150
4/7/2015 3:28:24,Eastern Cape,75
4/7/2015 3:28:28,Gauteng,300
4/7/2015 3:28:59,Gauteng,115
4/7/2015 3:29:27,KwaZulu-Natal,150
4/7/2015 3:29:52,Western Cape,250
4/7/2015 3:30:16,KwaZulu-Natal,150
4/7/2015 3:31:09,KwaZulu-Natal,100
4/7/2015 3:31:29,Mpumalanga,50
4/7/2015 3:32:40,Western Cape,106
4/7/2015 3:33:12,Western Cape,170
4/7/2015 3:34:26,Gauteng,200
4/7/2015 3:34:48,Western Cape,150
4/7/2015 3:34:58,Gauteng,160
4/7/2015 3:35:09,Gauteng,100
4/7/2015 3:35:46,Western Cape,192
4/7/2015 3:35:57,KwaZulu-Natal,120
4/7/2015 3:36:55,Gauteng,120
4/7/2015 3:37:14,Mpumalanga,1500
4/7/2015 3:38:47,Limpopo,20
4/7/2015 3:38:56,Gauteng,200
4/7/2015 3:40:43,Free State,40
4/7/2015 3:41:15,Gauteng,200
4/7/2015 3:44:36,Gauteng,130
4/7/2015 3:45:52,Gauteng,200
4/7/2015 3:46:00,Gauteng,200
4/7/2015 3:46:26,Gauteng,1300
4/7/2015 3:46:35,Gauteng,200
4/7/2015 3:47:11,Gauteng,155
4/7/2015 3:47:27,Gauteng,166
4/7/2015 3:47:27,Gauteng,170
4/7/2015 3:47:36,Mpumalanga,100
4/7/2015 3:48:25,Free State,110
4/7/2015 3:48:35,Gauteng,150
4/7/2015 3:49:27,Gauteng,47
4/7/2015 3:49:37,Gauteng,200
4/7/2015 3:50:16,Western Cape,150
4/7/2015 3:50:41,Gauteng,100
4/7/2015 3:51:37,Free State,50
4/7/2015 3:54:35,Western Cape,200
4/7/2015 3:55:07,Gauteng,150
4/7/2015 3:56:05,Mpumalanga,600
4/7/2015 3:56:10,Western Cape,100
4/7/2015 3:56:23,Eastern Cape,3000
4/7/2015 3:56:32,Western Cape,150
4/7/2015 3:56:52,Gauteng,275
4/7/2015 3:58:26,Mpumalanga,200
4/7/2015 3:59:09,Gauteng,204
4/7/2015 3:59:13,Gauteng,150
4/7/2015 3:59:49,KwaZulu-Natal,80
4/7/2015 4:00:49,KwaZulu-Natal,150
4/7/2015 4:01:28,Gauteng,170
4/7/2015 4:01:36,Western Cape,150
4/7/2015 4:01:42,Gauteng,200
4/7/2015 4:02:14,Western Cape,300
4/7/2015 4:02:27,Mpumalanga,120
4/7/2015 4:03:16,Western Cape,165
4/7/2015 4:03:17,Gauteng,140
4/7/2015 4:04:51,Gauteng,3250
4/7/2015 4:05:01,Western Cape,220
4/7/2015 4:05:17,KwaZulu-Natal,800
4/7/2015 4:05:57,Limpopo,110
4/7/2015 4:06:18,Western Cape,200
4/7/2015 4:08:03,Gauteng,250
4/7/2015 4:09:22,Gauteng,150
4/7/2015 4:10:29,Gauteng,325
4/7/2015 4:13:00,Gauteng,110
4/7/2015 4:13:19,Free State,67
4/7/2015 4:14:07,Free State,120
4/7/2015 4:14:09,Western Cape,200
4/7/2015 4:14:13,Mpumalanga,100
4/7/2015 4:14:21,Eastern Cape,136
4/7/2015 4:14:37,KwaZulu-Natal,130
4/7/2015 4:14:43,Gauteng,300
4/7/2015 4:15:21,Gauteng,182.5
4/7/2015 4:15:54,Mpumalanga,120
4/7/2015 4:17:49,KwaZulu-Natal,145
4/7/2015 4:18:11,Western Cape,100
4/7/2015 4:18:21,Gauteng,300
4/7/2015 4:18:36,Mpumalanga,200
4/7/2015 4:18:40,Western Cape,180
4/7/2015 4:19:09,Western Cape,200
4/7/2015 4:19:30,Eastern Cape,160
4/7/2015 4:19:37,Gauteng,140
4/7/2015 4:19:51,KwaZulu-Natal,250
4/7/2015 4:21:22,Gauteng,120
4/7/2015 4:21:56,Gauteng,110
4/7/2015 4:22:24,KwaZulu-Natal,200
4/7/2015 4:24:05,Western Cape,200
4/7/2015 4:24:56,Eastern Cape,1700
4/7/2015 4:25:11,Limpopo,150
4/7/2015 4:25:28,Western Cape,150
4/7/2015 4:26:10,Gauteng,200
4/7/2015 4:26:16,Western Cape,160
4/7/2015 4:26:16,Western Cape,120
4/7/2015 4:26:30,Mpumalanga,138
4/7/2015 4:26:38,Mpumalanga,138
4/7/2015 4:27:17,Mpumalanga,140
4/7/2015 4:27:17,Western Cape,125
4/7/2015 4:27:18,Gauteng,150
4/7/2015 4:28:20,Gauteng,100
4/7/2015 4:28:28,KwaZulu-Natal,120
4/7/2015 4:30:05,Gauteng,170
4/7/2015 4:30:38,Gauteng,120
4/7/2015 4:30:42,Gauteng,160
4/7/2015 4:31:29,Western Cape,221
4/7/2015 4:31:47,Limpopo,60
4/7/2015 4:32:37,KwaZulu-Natal,1
4/7/2015 4:33:16,Gauteng,2200
4/7/2015 4:33:26,Gauteng,112
4/7/2015 4:34:33,Free State,150
4/7/2015 4:35:43,Eastern Cape,130
4/7/2015 4:38:04,Gauteng,230
4/7/2015 4:38:51,Free State,100
4/7/2015 4:38:59,KwaZulu-Natal,155
4/7/2015 4:39:11,Gauteng,320
4/7/2015 4:39:20,Gauteng,220
4/7/2015 4:39:39,Mpumalanga,106.5
4/7/2015 4:39:51,Gauteng,1800
4/7/2015 4:40:10,Northern Cape,150
4/7/2015 4:40:39,Gauteng,173
4/7/2015 4:40:45,KwaZulu-Natal,200
4/7/2015 4:41:00,Gauteng,200
4/7/2015 4:41:05,Mpumalanga,100
4/7/2015 4:41:08,Free State,100
4/7/2015 4:41:49,Gauteng,3300
4/7/2015 4:42:05,Eastern Cape,40
4/7/2015 4:42:06,Eastern Cape,40
4/7/2015 4:42:16,Western Cape,225
4/7/2015 4:42:29,KwaZulu-Natal,130
4/7/2015 4:42:30,Eastern Cape,160
4/7/2015 4:42:56,Western Cape,200
4/7/2015 4:43:37,Gauteng,150
4/7/2015 4:43:37,KwaZulu-Natal,62
4/7/2015 4:43:50,Free State,180
4/7/2015 4:44:31,Gauteng,150
4/7/2015 4:45:43,Gauteng,140
4/7/2015 4:47:16,Gauteng,61.5
4/7/2015 4:47:21,Gauteng,75
4/7/2015 4:47:21,Western Cape,180
4/7/2015 4:47:37,Gauteng,200
4/7/2015 4:47:38,KwaZulu-Natal,150
